Order ID,Row ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload,Current Factory,Simulated Factory,Simulated Distance (km),Predicted Shipping Cost,Predicted Lead Time,Lead Time Improvement,Shipping Cost Savings,Estimated Gross Profit,Profit Impact,Optimization Score,Recommendation,Priority,Scenario Confidence Score
ORD04574,4574,2025-08-31,2025-09-06,0,CUST3827,USA,New York,NY,32625,0,1,P516,Wonka Bar - Nutty Crunch Surprise,1348.12,242,561.51,786.61,0,32.881893,-111.768036,2026,6,41.65,5.57,3.25,3,1,Lot's O' Nuts_East,0.8,1620.8,337.67,996,0,0,Secret Factory,1722.1,1377.68,5.005218743890439,0.99,243.12,-816.17,-1377.68,-202.1,Reallocate,Low,80.0
ORD04575,4575,2025-09-19,2025-09-21,1,CUST4611,USA,Los Angeles,CA,99981,1,3,P267,Wonka Gum,655.76,137,180.02,475.74,1,41.446333,-90.565487,919,2,27.45,4.79,3.47,1,1,Secret Factory_West,1.1,1010.9,459.5,977,2,1,Secret Factory,781.15,859.27,2.0003966669868927,-0.0,151.63,-679.25,-859.27,-126.36,Reallocate,Low,75.0
ORD04576,4576,2025-12-20,2025-12-22,1,CUST3495,USA,Los Angeles,CA,70722,1,3,P484,Kazookles,336.5,165,87.15,249.35,3,35.1175,-89.971107,749,2,25.9,2.04,1.51,1,0,The Other Factory_West,1.1,823.9,374.5,681,1,3,Secret Factory,636.65,700.32,1.9990753050185086,0.0,123.58,-613.17,-700.32,-102.99,Reallocate,Low,75.0
ORD04577,4577,2025-05-16,2025-05-22,3,CUST6907,USA,New York,NY,45732,1,1,P524,Lickable Wallpaper,462.73,197,130.37,332.36,1,41.446333,-90.565487,1314,6,28.17,2.35,1.69,0,0,Secret Factory_East,0.45,591.3,219.0,977,2,1,Secret Factory,1116.9,502.61,5.999047563503864,0.0,88.69,-372.24,-502.61,-73.92,Reallocate,Low,75.0
ORD04578,4578,2025-01-02,2025-01-08,0,CUST5153,USA,Houston,TX,55341,1,2,P962,Fizzy Lifting Drinks,468.88,115,177.94,290.94,2,48.11914,-96.18115,2477,6,37.95,4.08,2.53,3,0,Sugar Shack_South,0.8,1981.6,412.83,1676,0,2,Secret Factory,2105.45,1684.36,5.99836628222559,0.0,297.24,-1506.42,-1684.36,-247.7,Reallocate,Low,75.0
ORD04579,4579,2025-02-17,2025-02-24,3,CUST9267,USA,Los Angeles,CA,42419,1,3,P330,Wonka Gum,809.7,162,359.32,450.38,1,41.446333,-90.565487,1701,7,44.38,5.0,2.78,3,1,Secret Factory_West,0.45,765.45,243.0,977,2,1,Secret Factory,1445.85,650.63,5.985882227167782,1.01,114.82,-291.31,-650.63,-95.18,Reallocate,Medium,80.0
ORD04580,4580,2025-12-18,2025-12-24,2,CUST3863,USA,Chicago,IL,71214,2,0,P543,SweeTARTS,127.91,24,36.88,91.03,2,48.11914,-96.18115,1629,6,28.83,5.33,3.79,3,0,Sugar Shack_Central,0.6,977.4,271.5,1676,0,2,Secret Factory,1384.65,830.79,4.999224068052048,1.0,146.61,-793.91,-830.79,-121.68,Reallocate,Medium,80.0
ORD04581,4581,2025-04-26,2025-04-30,3,CUST6895,USA,Los Angeles,CA,61000,0,3,P386,Wonka Bar - Nutty Crunch Surprise,362.48,113,130.5,231.98,0,32.881893,-111.768036,356,4,36.0,3.21,2.05,2,0,Lot's O' Nuts_West,0.45,160.2,89.0,996,0,0,Secret Factory,302.6,136.17,4.001990339078945,-0.0,24.03,-5.67,-136.17,-20.02,Reallocate,Low,75.0
ORD04582,4582,2025-03-26,2025-04-02,2,CUST8971,USA,Los Angeles,CA,23746,1,3,P408,Fizzy Lifting Drinks,237.13,61,74.23,162.9,2,48.11914,-96.18115,2401,7,31.3,3.89,2.67,3,0,Sugar Shack_West,0.6,1440.6,343.0,1676,0,2,Secret Factory,2040.85,1224.51,6.999646480410856,0.0,216.09,-1150.28,-1224.51,-180.08,Reallocate,Low,75.0
ORD04583,4583,2025-01-17,2025-01-22,2,CUST7392,USA,New York,NY,64904,2,1,P315,Fun Dip,955.88,287,373.19,582.69,2,48.11914,-96.18115,1163,5,39.04,3.33,2.03,0,1,Sugar Shack_East,0.6,697.8,232.6,1676,0,2,Secret Factory,988.55,593.13,3.9877168978554405,1.01,104.67,-219.94,-593.13,-86.72,Reallocate,Medium,80.0
ORD04584,4584,2025-07-27,2025-08-03,3,CUST5349,USA,Houston,TX,76196,0,2,P351,Wonka Bar -Scrumdiddlyumptious,367.24,72,145.14,222.1,0,32.881893,-111.768036,1793,7,39.52,5.1,3.08,3,0,Lot's O' Nuts_South,0.45,806.85,256.14,996,0,0,Secret Factory,1524.05,685.82,7.003233455938611,-0.0,121.03,-540.68,-685.82,-100.86,Reallocate,Low,75.0
ORD04585,4585,2025-07-04,2025-07-09,0,CUST3736,USA,Chicago,IL,46363,0,0,P261,Wonka Bar - Nutty Crunch Surprise,587.59,193,198.21,389.38,0,32.881893,-111.768036,1622,5,33.73,3.04,2.02,3,0,Lot's O' Nuts_Central,0.8,1297.6,324.4,996,0,0,Secret Factory,1378.7,1102.96,3.986568812674824,1.01,194.64,-904.75,-1102.96,-161.7,Reallocate,Medium,80.0
ORD04586,4586,2025-01-17,2025-01-21,3,CUST1402,USA,Houston,TX,29044,1,2,P662,Wonka Gum,85.24,25,36.37,48.87,1,41.446333,-90.565487,137,4,42.67,3.41,1.95,2,0,Secret Factory_South,0.45,61.65,34.25,977,2,1,Secret Factory,116.45,52.4,4.001990339078945,-0.0,9.25,-16.03,-52.4,-7.7,Reallocate,Low,75.0
ORD04587,4587,2025-02-03,2025-02-07,2,CUST8367,USA,Los Angeles,CA,34147,0,3,P681,Wonka Bar - Nutty Crunch Surprise,139.94,50,33.63,106.31,0,32.881893,-111.768036,686,4,24.03,2.8,2.13,1,0,Lot's O' Nuts_West,0.6,411.6,171.5,996,0,0,Secret Factory,583.1,349.86,3.991477675749143,0.01,61.74,-316.23,-349.86,-51.45,Reallocate,Low,75.0
ORD04588,4588,2025-06-01,2025-06-09,3,CUST3036,USA,Los Angeles,CA,96327,0,3,P913,Wonka Bar - Milk Chocolate,1152.59,259,453.9,698.69,4,32.076176,-81.088371,2157,8,39.38,4.45,2.7,3,1,Wicked Choccy's_West,0.45,970.65,269.62,670,1,4,Secret Factory,1833.45,825.05,7.003233455938611,1.0,145.6,-371.15,-825.05,-120.83,Reallocate,Medium,80.0
ORD04589,4589,2025-04-02,2025-04-05,0,CUST2527,USA,Chicago,IL,33367,1,0,P549,Fizzy Lifting Drinks,460.47,96,197.52,262.95,2,48.11914,-96.18115,628,3,42.9,4.8,2.74,1,0,Sugar Shack_Central,0.8,502.4,209.33,1676,0,2,Secret Factory,533.8,427.04,3.0037421437612037,-0.0,75.36,-229.52,-427.04,-62.8,Reallocate,Low,75.0
ORD04590,4590,2025-08-04,2025-08-10,2,CUST5206,USA,Los Angeles,CA,69726,2,3,P795,Everlasting Gobstopper,942.09,229,278.61,663.48,1,41.446333,-90.565487,1618,6,29.57,4.11,2.9,3,1,Secret Factory_West,0.6,970.8,269.67,977,2,1,Secret Factory,1375.3,825.18,5.0070998495564725,0.99,145.62,-546.57,-825.18,-120.86,Reallocate,Low,80.0
ORD04591,4591,2025-05-29,2025-06-03,3,CUST3369,USA,Los Angeles,CA,79807,0,3,P516,Wonka Bar - Triple Dazzle Caramel,530.58,142,128.76,401.82,4,32.076176,-81.088371,743,5,24.27,3.74,2.83,1,0,Wicked Choccy's_West,0.45,334.35,148.6,670,1,4,Secret Factory,631.55,284.2,5.0000098079598345,-0.0,50.15,-155.44,-284.2,-41.8,Reallocate,Low,75.0
ORD04592,4592,2025-12-27,2025-12-28,1,CUST6328,USA,Houston,TX,13440,2,2,P584,Laffy Taffy,180.82,76,60.05,120.77,2,48.11914,-96.18115,468,1,33.21,2.38,1.59,2,0,Sugar Shack_South,1.1,514.8,468.0,1676,0,2,Secret Factory,397.8,437.58,1.002242700127834,-0.0,77.22,-377.53,-437.58,-64.35,Reallocate,Low,75.0
ORD04593,4593,2025-11-04,2025-11-06,0,CUST4295,USA,Houston,TX,15327,2,2,P567,Fun Dip,108.72,21,29.57,79.15,2,48.11914,-96.18115,355,2,27.2,5.18,3.77,2,0,Sugar Shack_South,0.8,284.0,177.5,1676,0,2,Secret Factory,301.75,241.4,2.005895712188211,-0.01,42.6,-211.83,-241.4,-35.51,Reallocate,Low,75.0
ORD04594,4594,2025-07-20,2025-07-25,2,CUST4646,USA,Houston,TX,45744,0,2,P130,Wonka Bar - Fudge Mallows,355.37,124,125.4,229.97,0,32.881893,-111.768036,1132,5,35.29,2.87,1.85,0,0,Lot's O' Nuts_South,0.6,679.2,226.4,996,0,0,Secret Factory,962.2,577.32,3.9920865563465107,1.01,101.88,-451.92,-577.32,-84.4,Reallocate,Medium,80.0
ORD04595,4595,2025-04-13,2025-04-17,2,CUST7758,USA,Chicago,IL,91050,0,0,P136,Wonka Bar -Scrumdiddlyumptious,354.71,111,95.07,259.64,0,32.881893,-111.768036,831,4,26.8,3.2,2.34,1,0,Lot's O' Nuts_Central,0.6,498.6,207.75,996,0,0,Secret Factory,706.35,423.81,3.9920865563465107,0.01,74.79,-328.74,-423.81,-62.32,Reallocate,Low,75.0
ORD04596,4596,2025-08-11,2025-08-17,0,CUST4121,USA,New York,NY,84896,2,1,P230,Laffy Taffy,191.57,67,40.54,151.03,2,48.11914,-96.18115,2366,6,21.16,2.86,2.25,3,0,Sugar Shack_East,0.8,1892.8,394.33,1676,0,2,Secret Factory,2011.1,1608.88,5.995369329762998,0.0,283.92,-1568.34,-1608.88,-236.6,Reallocate,Low,75.0
ORD04597,4597,2025-09-05,2025-09-08,0,CUST5829,USA,Chicago,IL,11675,0,0,P537,Wonka Bar - Nutty Crunch Surprise,1679.73,281,614.09,1065.64,0,32.881893,-111.768036,967,3,36.56,5.98,3.79,1,1,Lot's O' Nuts_Central,0.8,773.6,322.33,996,0,0,Secret Factory,821.95,657.56,3.0025574597928832,-0.0,116.04,-43.47,-657.56,-96.7,Reallocate,Low,75.0
ORD04598,4598,2025-03-22,2025-03-26,2,CUST1490,USA,Los Angeles,CA,73094,2,3,P512,Hair Toffee,224.68,72,56.69,167.99,3,35.1175,-89.971107,606,4,25.23,3.12,2.33,1,0,The Other Factory_West,0.6,363.6,151.5,681,1,3,Secret Factory,515.1,309.06,3.991477675749143,0.01,54.54,-252.37,-309.06,-45.45,Reallocate,Low,75.0
ORD04599,4599,2025-01-07,2025-01-13,3,CUST2009,USA,Houston,TX,38247,0,2,P331,Wonka Bar - Triple Dazzle Caramel,262.36,116,55.26,207.1,4,32.076176,-81.088371,1268,6,21.06,2.26,1.79,0,0,Wicked Choccy's_South,0.45,570.6,211.33,670,1,4,Secret Factory,1077.8,485.01,5.999047563503864,0.0,85.59,-429.75,-485.01,-71.33,Reallocate,Low,75.0
ORD04600,4600,2025-05-16,2025-05-20,3,CUST3190,USA,Chicago,IL,33462,0,0,P394,Wonka Bar - Milk Chocolate,831.74,229,156.47,675.27,4,32.076176,-81.088371,380,4,18.81,3.63,2.95,2,1,Wicked Choccy's_Central,0.45,171.0,95.0,670,1,4,Secret Factory,323.0,145.35,4.001990339078945,-0.0,25.65,11.12,-145.35,-21.38,Reallocate,Low,75.0
ORD04601,4601,2025-12-29,2026-01-03,2,CUST8048,USA,Chicago,IL,77363,2,0,P697,SweeTARTS,443.52,176,165.65,277.87,2,48.11914,-96.18115,1002,5,37.35,2.52,1.58,0,0,Sugar Shack_Central,0.6,601.2,200.4,1676,0,2,Secret Factory,851.7,511.02,3.9920865563465107,1.01,90.18,-345.37,-511.02,-74.65,Reallocate,Medium,80.0
ORD04602,4602,2025-12-29,2026-01-02,1,CUST6189,USA,Houston,TX,92905,2,2,P842,Everlasting Gobstopper,678.43,119,205.28,473.15,1,41.446333,-90.565487,1683,4,30.26,5.7,3.98,3,1,Secret Factory_South,1.1,1851.3,420.75,977,2,1,Secret Factory,1430.55,1573.6,3.024695743167103,0.98,277.7,-1368.32,-1573.6,-230.92,Reallocate,Low,79.9
ORD04603,4603,2025-12-25,2025-12-30,0,CUST7023,USA,Chicago,IL,63283,1,0,P750,Kazookles,233.41,81,65.85,167.56,3,35.1175,-89.971107,1756,5,28.21,2.88,2.07,3,0,The Other Factory_Central,0.8,1404.8,351.2,681,1,3,Secret Factory,1492.6,1194.08,3.968802419074755,1.03,210.72,-1128.23,-1194.08,-175.08,Reallocate,Medium,80.2
ORD04604,4604,2025-01-10,2025-01-17,3,CUST8363,USA,Houston,TX,59613,0,2,P181,Wonka Bar - Milk Chocolate,737.66,175,310.16,427.5,4,32.076176,-81.088371,1865,7,42.05,4.22,2.44,3,1,Wicked Choccy's_South,0.45,839.25,266.43,670,1,4,Secret Factory,1585.25,713.36,7.003233455938611,-0.0,125.89,-403.2,-713.36,-104.9,Reallocate,Low,75.0
ORD04605,4605,2025-10-04,2025-10-11,2,CUST6900,USA,Los Angeles,CA,68312,1,3,P106,Lickable Wallpaper,915.35,235,388.39,526.96,1,41.446333,-90.565487,2366,7,42.43,3.9,2.24,3,1,Secret Factory_West,0.6,1419.6,338.0,977,2,1,Secret Factory,2011.1,1206.66,6.999646480410856,0.0,212.94,-818.27,-1206.66,-177.45,Reallocate,Low,75.0
ORD04606,4606,2025-05-10,2025-05-12,1,CUST4310,USA,New York,NY,46907,2,1,P926,Hair Toffee,152.39,54,62.07,90.32,3,35.1175,-89.971107,521,2,40.73,2.82,1.67,1,0,The Other Factory_East,1.1,573.1,260.5,681,1,3,Secret Factory,442.85,487.14,1.002242700127834,1.0,85.96,-425.07,-487.14,-71.14,Reallocate,Medium,80.0
ORD04607,4607,2025-07-06,2025-07-09,2,CUST7704,USA,New York,NY,56800,1,1,P765,Lickable Wallpaper,85.68,29,21.98,63.7,1,41.446333,-90.565487,158,3,25.65,2.95,2.2,2,0,Secret Factory_East,0.6,94.8,52.67,977,2,1,Secret Factory,134.3,80.58,2.9977092294356473,0.0,14.22,-58.6,-80.58,-11.85,Reallocate,Low,75.0
ORD04608,4608,2025-03-29,2025-04-05,3,CUST5879,USA,Chicago,IL,54177,0,0,P575,Wonka Bar - Milk Chocolate,334.22,53,144.87,189.35,4,32.076176,-81.088371,1770,7,43.35,6.31,3.57,3,0,Wicked Choccy's_Central,0.45,796.5,252.86,670,1,4,Secret Factory,1504.5,677.02,6.974916162971617,0.03,119.48,-532.15,-677.02,-99.54,Reallocate,Low,75.2
ORD04609,4609,2025-02-12,2025-02-14,0,CUST8658,USA,New York,NY,22420,2,1,P689,Fun Dip,403.09,91,105.21,297.88,2,48.11914,-96.18115,318,2,26.1,4.43,3.27,2,0,Sugar Shack_East,0.8,254.4,159.0,1676,0,2,Secret Factory,270.3,216.24,2.005895712188211,-0.01,38.16,-111.03,-216.24,-31.81,Reallocate,Low,75.0
ORD04610,4610,2025-01-07,2025-01-08,1,CUST7371,USA,New York,NY,67214,2,1,P115,Nerds,698.59,171,181.7,516.89,2,48.11914,-96.18115,434,1,26.01,4.09,3.02,2,1,Sugar Shack_East,1.1,477.4,434.0,1676,0,2,Secret Factory,368.9,405.79,1.002242700127834,-0.0,71.61,-224.09,-405.79,-59.68,Reallocate,Low,75.0
ORD04611,4611,2025-02-26,2025-03-04,0,CUST9481,USA,Houston,TX,36736,2,2,P454,SweeTARTS,493.01,131,174.89,318.12,2,48.11914,-96.18115,2135,6,35.47,3.76,2.43,3,0,Sugar Shack_South,0.8,1708.0,355.83,1676,0,2,Secret Factory,1814.75,1451.8,5.005218743890439,0.99,256.2,-1276.91,-1451.8,-213.0,Reallocate,Low,80.0
ORD04612,4612,2025-12-05,2025-12-10,1,CUST8510,USA,Chicago,IL,29590,1,0,P325,Fizzy Lifting Drinks,339.31,129,74.36,264.95,2,48.11914,-96.18115,2073,5,21.92,2.63,2.05,3,0,Sugar Shack_Central,1.1,2280.3,414.6,1676,0,2,Secret Factory,1762.05,1938.26,3.9964005877111783,1.0,342.04,-1863.9,-1938.26,-284.54,Reallocate,Medium,80.0
ORD04613,4613,2025-05-03,2025-05-09,3,CUST4369,USA,Los Angeles,CA,27850,2,3,P820,Laffy Taffy,1240.59,282,403.15,837.44,2,48.11914,-96.18115,1156,6,32.5,4.4,2.97,0,1,Sugar Shack_West,0.45,520.2,192.67,1676,0,2,Secret Factory,982.6,442.17,5.0000098079598345,1.0,78.03,-39.02,-442.17,-64.53,Reallocate,Medium,80.0
ORD04614,4614,2025-02-10,2025-02-15,0,CUST1735,USA,Los Angeles,CA,12991,2,3,P715,Laffy Taffy,586.35,181,169.45,416.9,2,48.11914,-96.18115,1566,5,28.9,3.24,2.3,3,0,Sugar Shack_West,0.8,1252.8,313.2,1676,0,2,Secret Factory,1331.1,1064.88,3.983023093528468,1.02,187.92,-895.43,-1064.88,-156.09,Reallocate,Medium,80.1
ORD04615,4615,2025-09-29,2025-10-01,1,CUST3805,USA,Houston,TX,68889,1,2,P540,Kazookles,237.21,93,73.19,164.02,3,35.1175,-89.971107,957,2,30.85,2.55,1.76,1,0,The Other Factory_South,1.1,1052.7,478.5,681,1,3,Secret Factory,813.45,894.8,2.0003966669868927,-0.0,157.9,-821.61,-894.8,-131.59,Reallocate,Low,75.0
ORD04616,4616,2025-04-30,2025-05-03,1,CUST5026,USA,New York,NY,65879,0,1,P426,Wonka Bar - Nutty Crunch Surprise,94.84,45,17.35,77.49,0,32.881893,-111.768036,1455,3,18.29,2.11,1.72,0,0,Lot's O' Nuts_East,1.1,1600.5,485.0,996,0,0,Secret Factory,1236.75,1360.43,3.0015818442642255,-0.0,240.07,-1343.08,-1360.43,-200.06,Reallocate,Low,75.0
ORD04617,4617,2025-03-10,2025-03-14,0,CUST4096,USA,Chicago,IL,67932,2,0,P608,Fun Dip,747.22,287,177.9,569.32,2,48.11914,-96.18115,1331,4,23.81,2.6,1.98,0,1,Sugar Shack_Central,0.8,1064.8,332.75,1676,0,2,Secret Factory,1131.35,905.08,3.983023093528468,0.02,159.72,-727.18,-905.08,-133.09,Reallocate,Low,75.1
ORD04618,4618,2025-08-05,2025-08-09,0,CUST7704,USA,Los Angeles,CA,26840,2,3,P472,SweeTARTS,469.65,196,127.32,342.33,2,48.11914,-96.18115,1326,4,27.11,2.4,1.75,0,0,Sugar Shack_West,0.8,1060.8,331.5,1676,0,2,Secret Factory,1127.1,901.68,3.983023093528468,0.02,159.12,-774.36,-901.68,-132.59,Reallocate,Low,75.1
ORD04619,4619,2025-11-29,2025-12-02,2,CUST9449,USA,Chicago,IL,93680,1,0,P719,Wonka Gum,424.99,118,158.33,266.66,1,41.446333,-90.565487,398,3,37.25,3.6,2.26,2,0,Secret Factory_Central,0.6,238.8,132.67,977,2,1,Secret Factory,338.3,202.98,2.9977092294356473,0.0,35.82,-44.65,-202.98,-29.85,Reallocate,Low,75.0
ORD04620,4620,2025-02-03,2025-02-10,2,CUST8731,USA,Houston,TX,34748,0,2,P293,Wonka Bar - Triple Dazzle Caramel,814.6,191,268.15,546.45,4,32.076176,-81.088371,2108,7,32.92,4.26,2.86,3,1,Wicked Choccy's_South,0.6,1264.8,301.14,670,1,4,Secret Factory,1791.8,1075.08,5.997642499407235,1.0,189.72,-806.93,-1075.08,-157.6,Reallocate,Medium,80.0
ORD04621,4621,2025-07-06,2025-07-13,3,CUST1403,USA,Los Angeles,CA,77184,2,3,P421,Fun Dip,188.99,54,77.25,111.74,2,48.11914,-96.18115,1605,7,40.88,3.5,2.07,3,0,Sugar Shack_West,0.45,722.25,229.29,1676,0,2,Secret Factory,1364.25,613.91,5.9978628795355435,1.0,108.34,-536.66,-613.91,-89.78,Reallocate,Medium,80.0
ORD04622,4622,2025-02-19,2025-02-21,1,CUST2069,USA,Chicago,IL,40886,2,0,P491,SweeTARTS,97.29,26,35.12,62.17,2,48.11914,-96.18115,671,2,36.1,3.74,2.39,1,0,Sugar Shack_Central,1.1,738.1,335.5,1676,0,2,Secret Factory,570.35,627.39,2.006357409549041,-0.01,110.71,-592.27,-627.39,-92.27,Reallocate,Low,75.0
ORD04623,4623,2025-03-28,2025-03-29,1,CUST3819,USA,New York,NY,92072,2,1,P695,Laffy Taffy,1489.6,295,424.16,1065.44,2,48.11914,-96.18115,214,1,28.47,5.05,3.61,2,1,Sugar Shack_East,1.1,235.4,214.0,1676,0,2,Secret Factory,181.9,200.09,1.002242700127834,-0.0,35.31,224.07,-200.09,-29.42,Reallocate,Low,75.0
ORD04624,4624,2025-01-15,2025-01-20,1,CUST9404,USA,New York,NY,50949,1,1,P965,Wonka Gum,1094.08,210,319.19,774.89,1,41.446333,-90.565487,2028,5,29.17,5.21,3.69,3,1,Secret Factory_East,1.1,2230.8,405.6,977,2,1,Secret Factory,1723.8,1896.18,3.9964005877111783,1.0,334.62,-1576.99,-1896.18,-278.35,Reallocate,Medium,80.0
ORD04625,4625,2025-05-10,2025-05-16,2,CUST2179,USA,Los Angeles,CA,35095,1,3,P634,Wonka Gum,316.71,131,76.96,239.75,1,41.446333,-90.565487,1739,6,24.3,2.42,1.83,3,0,Secret Factory_West,0.6,1043.4,289.83,977,2,1,Secret Factory,1478.15,886.89,5.06992192883948,0.93,156.51,-809.93,-886.89,-129.96,Reallocate,Low,79.6
ORD04626,4626,2025-01-20,2025-01-25,3,CUST9402,USA,Chicago,IL,90561,1,0,P964,Fizzy Lifting Drinks,189.7,71,58.8,130.9,2,48.11914,-96.18115,953,5,31.0,2.67,1.84,1,0,Sugar Shack_Central,0.45,428.85,190.6,1676,0,2,Secret Factory,810.05,364.52,5.0000098079598345,-0.0,64.33,-305.72,-364.52,-53.6,Reallocate,Low,75.0
ORD04627,4627,2025-07-01,2025-07-08,3,CUST6641,USA,Houston,TX,10664,0,2,P101,Wonka Bar - Nutty Crunch Surprise,419.64,87,174.85,244.79,0,32.881893,-111.768036,1758,7,41.67,4.82,2.81,3,0,Lot's O' Nuts_South,0.45,791.1,251.14,996,0,0,Secret Factory,1494.3,672.44,5.981497364488396,1.02,118.66,-497.59,-672.44,-98.38,Reallocate,Medium,80.1
ORD04628,4628,2025-12-29,2026-01-03,2,CUST6945,USA,New York,NY,99638,0,1,P483,Wonka Bar - Nutty Crunch Surprise,1243.01,247,541.2,701.81,0,32.881893,-111.768036,1422,5,43.54,5.03,2.84,0,1,Lot's O' Nuts_East,0.6,853.2,284.4,996,0,0,Secret Factory,1208.7,725.22,5.0098780207325015,-0.01,127.98,-184.02,-725.22,-106.66,Reallocate,Low,75.0
ORD04629,4629,2025-06-14,2025-06-19,2,CUST3841,USA,New York,NY,62556,2,1,P310,Everlasting Gobstopper,342.87,54,139.27,203.6,1,41.446333,-90.565487,1484,5,40.62,6.35,3.77,0,0,Secret Factory_East,0.6,890.4,296.8,977,2,1,Secret Factory,1261.4,756.84,5.0098780207325015,-0.01,133.56,-617.57,-756.84,-111.31,Reallocate,Low,75.0
ORD04630,4630,2025-04-09,2025-04-14,1,CUST1921,USA,Chicago,IL,95910,0,0,P397,Wonka Bar - Triple Dazzle Caramel,507.5,197,162.76,344.74,4,32.076176,-81.088371,2104,5,32.07,2.58,1.75,3,0,Wicked Choccy's_Central,1.1,2314.4,420.8,670,1,4,Secret Factory,1788.4,1967.24,3.9964005877111783,1.0,347.16,-1804.48,-1967.24,-288.8,Reallocate,Medium,80.0
ORD04631,4631,2025-10-01,2025-10-04,2,CUST7106,USA,Houston,TX,23925,1,2,P274,Kazookles,682.93,270,241.71,441.22,3,35.1175,-89.971107,313,3,35.39,2.53,1.63,2,1,The Other Factory_South,0.6,187.8,104.33,681,1,3,Secret Factory,266.05,159.63,2.9977092294356473,0.0,28.17,82.08,-159.63,-23.48,Reallocate,Low,75.0
ORD04632,4632,2025-07-04,2025-07-12,3,CUST5004,USA,Houston,TX,13606,0,2,P982,Wonka Bar - Nutty Crunch Surprise,583.5,158,243.78,339.72,0,32.881893,-111.768036,2313,8,41.78,3.69,2.15,3,0,Lot's O' Nuts_South,0.45,1040.85,289.12,996,0,0,Secret Factory,1966.05,884.72,6.99197295125218,1.01,156.13,-640.94,-884.72,-129.6,Reallocate,Medium,80.0
ORD04633,4633,2025-07-17,2025-07-22,2,CUST3618,USA,Chicago,IL,18762,1,0,P326,Lickable Wallpaper,569.01,98,233.98,335.03,1,41.446333,-90.565487,1230,5,41.12,5.81,3.42,0,0,Secret Factory_Central,0.6,738.0,246.0,977,2,1,Secret Factory,1045.5,627.3,4.997984188924981,0.0,110.7,-393.32,-627.3,-92.25,Reallocate,Low,75.0
ORD04634,4634,2025-01-26,2025-01-30,0,CUST7092,USA,New York,NY,92075,1,1,P893,Lickable Wallpaper,475.88,191,114.16,361.72,1,41.446333,-90.565487,1271,4,23.99,2.49,1.89,0,0,Secret Factory_East,0.8,1016.8,317.75,977,2,1,Secret Factory,1080.35,864.28,3.9725230918323553,0.03,152.52,-750.12,-864.28,-127.08,Reallocate,Low,75.2
ORD04635,4635,2025-11-19,2025-11-23,1,CUST9487,USA,Houston,TX,22702,0,2,P969,Wonka Bar -Scrumdiddlyumptious,1322.93,273,273.28,1049.65,0,32.881893,-111.768036,1881,4,20.66,4.85,3.84,3,1,Lot's O' Nuts_South,1.1,2069.1,470.25,996,0,0,Secret Factory,1598.85,1758.74,3.9964005877111783,0.0,310.36,-1485.46,-1758.74,-258.64,Reallocate,Low,75.0
ORD04636,4636,2025-05-15,2025-05-16,1,CUST3900,USA,Los Angeles,CA,84649,1,3,P563,Fizzy Lifting Drinks,54.03,15,19.37,34.66,2,48.11914,-96.18115,326,1,35.85,3.6,2.31,2,0,Sugar Shack_West,1.1,358.6,326.0,1676,0,2,Secret Factory,277.1,304.81,1.002242700127834,-0.0,53.79,-285.44,-304.81,-44.82,Reallocate,Low,75.0
ORD04637,4637,2025-05-07,2025-05-09,0,CUST4398,USA,Houston,TX,53197,1,2,P170,Wonka Gum,427.79,70,157.79,270.0,1,41.446333,-90.565487,463,2,36.88,6.11,3.86,2,0,Secret Factory_South,0.8,370.4,231.5,977,2,1,Secret Factory,393.55,314.84,2.005895712188211,-0.01,55.56,-157.05,-314.84,-46.3,Reallocate,Low,75.0
ORD04638,4638,2025-04-15,2025-04-21,3,CUST8280,USA,New York,NY,87325,0,1,P869,Wonka Bar -Scrumdiddlyumptious,969.52,223,397.56,571.96,0,32.881893,-111.768036,1028,6,41.01,4.35,2.56,0,1,Lot's O' Nuts_East,0.45,462.6,171.33,996,0,0,Secret Factory,873.8,393.21,5.0000098079598345,1.0,69.39,4.35,-393.21,-57.32,Reallocate,Medium,80.0
ORD04639,4639,2025-04-28,2025-05-04,0,CUST4507,USA,Los Angeles,CA,83623,0,3,P331,Wonka Bar - Milk Chocolate,667.46,139,182.48,484.98,4,32.076176,-81.088371,2252,6,27.34,4.8,3.49,3,1,Wicked Choccy's_West,0.8,1801.6,375.33,670,1,4,Secret Factory,1914.2,1531.36,5.005255866261622,0.99,270.24,-1348.88,-1531.36,-224.7,Reallocate,Low,80.0
ORD04640,4640,2025-04-05,2025-04-08,2,CUST9509,USA,Houston,TX,37357,2,2,P155,Fun Dip,540.75,115,223.44,317.31,2,48.11914,-96.18115,175,3,41.32,4.7,2.76,2,0,Sugar Shack_South,0.6,105.0,58.33,1676,0,2,Secret Factory,148.75,89.25,2.9977092294356473,0.0,15.75,134.19,-89.25,-13.13,Reallocate,Low,75.0
